chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,cut
0.4396603733200387,0.1232007518318356,3274.317488608195,2271.8352390653845,5586.887428977273,0.25074351917613635,-237.36332281866416,68.78823562778088,-27.074974227463052,-4.188657026503625,-4.265707987704366,-19.194028857759506,6.644061847933787,6.542866362640544,-12.999989065116,-16.119216476367697,-18.943934210770013,-17.04096698776722,-5.043089267200937,-9.730358463816914,-5.592615779917508,2.518019324894397,-6.8986234115291545,-3.649694742187076,4.989549117942089,-0.09013679051533713,0
0.38016767221783676,0.07535872856046892,2988.359913586387,2490.2785973218984,5488.275146484375,0.18058638139204544,-256.9759349261284,51.89264673066941,-1.3163152993640161,24.53211874378888,17.119063412938257,10.5717420908215,2.375860205964899,-5.151934352694029,-14.99984143434645,-17.745880414729548,-18.499156086093773,-17.724540651745595,-18.924257243679907,-17.43713809761547,-10.484464624833764,-2.5462717873418166,-5.355124116360802,-4.753150981495545,-0.27529587400423333,-0.39810059688390176,0
0.5878583467667542,0.045241168006532766,4353.800811115925,2801.9041734341763,7545.185435901989,0.36848588423295453,-307.3092922314582,19.75727573585143,-2.5957294562967883,9.940153370058052,4.13022478484699,3.9561461736784507,-0.40912694785116943,-2.702836911425376,-7.329260186801644,-7.879736040347368,-6.837458850301684,-4.826280089523795,-7.7582829410114975,-8.233540941148727,-5.901677609725783,-1.528516642699509,-3.191226090318585,-2.340704816259113,-0.5205793576681607,0.5557524480686947,1
0.32359191352597944,0.21642922747232482,2276.020411496616,1920.3787017180387,3900.9355024857955,0.13496537642045456,-104.57148002420912,76.40707773766496,-57.055852601834935,-0.0020000965977824818,0.793551989576369,-2.8268390384870523,-5.185315931633777,-13.55598972524112,-20.20410363939977,-15.402373712075251,-16.305105170453793,-24.02332883689528,-18.073639219705736,-11.311039128296114,-11.03202667827747,0.7769825484776117,-10.203922230638357,-3.7009083977138317,3.0320941445009266,-5.270829690094022,0
0.697941755098413,0.032903671063101346,4565.77912520973,2925.9035711198335,8015.245472301136,0.3969393643465909,-336.00103893883363,25.204224606632465,-4.97942087833853,6.0828227182241275,2.703093884523295,-5.272410095924289,-3.0139890118554504,-2.450932631438198,-5.724862813818532,-7.2845729953071245,-4.993697421970998,-7.240483214241056,-4.316138440878558,-2.6293321356114983,-1.6843262509051264,-0.2064683178175877,-2.5004219003874266,0.160219648975276,3.605943743632575,-1.3621042197148663,0
0.23093271354448225,0.2438731952673492,1805.6132832979483,1938.2508125231418,3049.884588068182,0.08159845525568182,-198.44805492913585,74.06858093557008,-9.795427666635392,63.25973214082856,26.3706357189352,-27.023513337579416,-10.701735313656473,15.074507273531088,-22.38344926411725,-32.85557190296966,-27.513941948019987,-26.348834316977833,-15.069777385633943,-12.988992929071593,-18.126976202240158,-1.6808693253083553,-1.3254220262425975,-8.138960742515202,8.041074266151519,-0.8565834128995827,0
0.4392734398244157,0.14696381689284865,3098.766319158421,2432.8681503937596,5413.153631036932,0.2531183416193182,-243.96657035474456,50.722524361522275,-4.836969578868925,43.881511902434625,16.91500961665599,-19.891575529910238,-7.347179020026511,10.931792426842055,-17.02188963141786,-19.2362064222026,-15.419372981452916,-15.358944399601972,-9.050054246641485,-8.358288393751439,-9.000938506154142,2.03416961046406,-0.9212096868650801,-6.199245212186559,4.511846882117338,-0.7120626272448585,1
0.3432234547126648,0.1399769021289686,3010.582099840231,2156.9315842605915,5091.379061612216,0.19932972301136365,-205.1703330839754,48.18135993228561,-22.617545367863382,32.417532787687264,22.87708805775065,-2.458203036339658,-10.801218358616927,-3.015496158738444,-15.564937562890323,-15.578857761539302,-15.325884891009826,-19.835760298211035,-17.300427902441875,-8.312599333175761,-10.549901146994676,-5.935649776416427,-6.116115851799119,-5.000948529679409,1.5946227757643208,-2.9294540155403195,0
0.3655183695003422,0.11645333858411872,2275.9032659832646,1894.9531526212952,3727.935791015625,0.14683948863636365,-180.69170078212554,80.84496614441953,-41.82187247571154,27.95137754051393,18.449225167862295,-17.819420961488802,-7.411740479451383,-4.936941652543464,-24.743537675111444,-17.79894923983208,-16.69743212289827,-26.221127046950983,-13.176386519226446,-10.32778701102545,-14.310511408671049,-2.3750883598035895,-6.980802419941935,-5.062018339185451,0.24711134883927624,-4.848153490299087,0
0.3611388829867779,0.13025756756872212,2475.591601993026,1948.8369504559078,4209.7412109375,0.16154341264204544,-198.28119144962156,55.557832674971564,-43.32013453057598,46.06044387171635,31.11135801069432,-21.158527894289506,-7.767933547889603,6.196969056490732,-30.769856069551395,-22.89574284242029,-15.554411110423114,-25.285146941723088,-14.471628715509645,-10.877360563594713,-18.063144754099962,-1.7253465539558825,5.318201197668069,-7.609119723441065,-2.5528856631890133,4.091708514960384,0
0.4065890011901132,0.11076449686978211,2722.9663903692785,2059.948782501341,4688.365589488636,0.20078346946022727,-209.00298107544538,50.37411944009364,-39.192057286939416,44.252167472999254,25.502208144495057,-21.843811835011266,-8.933450172826246,6.9316633866922075,-26.340520322092516,-18.76430695311696,-12.701233349213043,-20.815310591709146,-11.75603930948398,-8.913969957303406,-16.10643483060427,-1.4562500650601888,4.1647262577715365,-6.761390688002697,-2.310981408258508,2.782079567599223,1
0.4750244185683095,0.11667905970168917,3315.598474141918,2100.4072563606537,5115.603915127841,0.261962890625,-229.672996707602,49.69570856454979,-10.121211506233912,0.011441227421297223,-0.9716459413356954,2.4635848515171017,4.062341797615192,-4.620589162209298,-24.823237867383213,-12.281356330859815,-11.554838958464307,-13.77165766359132,-11.563242236395702,-2.65015279978562,-7.198442640060506,-3.1792902682336335,-1.3742981126708302,-1.6544513788084954,-0.5178577433641912,-1.380495602168291,0
0.4176576112302422,0.10006634869811325,2770.920183437296,2064.7121362284083,4686.897416548295,0.19744318181818182,-227.21444045482104,75.47528142763836,-40.6894082673872,30.77663045021935,32.305158407549094,-19.200907730930485,-2.617156630542637,-0.5902314144718298,-23.21689982058758,-10.854983401148289,-12.665769906016907,-25.605519146141933,-4.5371817283486715,-5.009839130227217,-14.058037242990213,-1.7568297144490124,-2.6954276064914184,-3.428895921669921,3.159838756493117,-4.276056077680546,0
0.49384576238004085,0.09156459676130847,3505.455646974167,2211.086173503623,5821.061012961648,0.2668124112215909,-225.9318197487284,50.34921668193374,-28.58409478493647,10.111203146430126,8.084696684703724,0.8629126711322441,-4.0368040975943105,-0.5346113899722521,-11.871115817986844,-11.733454354380045,-8.685502299230189,-17.890961869176838,-11.78908163326311,-4.386503002950413,-9.504035677149531,-1.212891303817209,-6.475397183246091,-4.8419284848359885,1.9114501480370776,-2.927295615848712,0
0.550153373011788,0.06800585903718764,4076.8310168467465,2406.7634502224137,6715.667724609375,0.34049849076704547,-280.77146671210227,32.89973687495181,-16.722361091803425,3.1118314012051367,3.4453209966391003,0.38723616406661027,0.8193274700608447,0.07974543500349754,-8.888060100842521,-7.315482621889732,-6.211064794948675,-12.042101124707306,-6.998582595530888,-4.7585668874465314,-8.058804261674622,1.419911254123166,-3.214056145718597,-3.2047772313429532,1.4495331999449848,-1.3002478687590824,1
0.5821576014023765,0.07185728063905157,3586.0413318612195,2346.4911340841595,5976.19795365767,0.29573197798295453,-231.93720338994478,57.78676466161162,-44.49774297312152,1.8145693601258719,15.589195273697198,-12.2107801568282,-7.323931481291644,-1.9865723408886218,-16.720959451006504,-4.556375065296223,-2.3037904441375137,-10.772297095472284,-11.656930452089485,-6.457178649994348,-8.00759985706025,-4.743641658804607,-6.41440910679064,-5.555787591513935,-1.6612823361245312,-1.9247448895568993,0
0.3810347653450101,0.1690440123637266,1786.9251531199136,2001.6622573139698,3404.2036576704545,0.08622602982954546,-137.75371862730356,118.37429090210001,-26.227688409167868,6.046273566181393,14.623864920487906,-14.949183066266208,-5.9974387893805154,-5.985962965062959,-22.510189445246457,-3.6782103529801544,-9.789480848055435,-15.312169776922856,-7.6489513216221745,-4.7719499808596915,-9.489192538961612,-2.9866586831724082,-4.972739885124034,-9.800440148637874,-5.441817757502413,-1.5623059082124207,0
0.36517459374220806,0.1701158833484063,1683.2800581478077,2059.5792703948214,3251.513671875,0.07375266335227272,-153.6263059395467,123.52496556913628,18.772202807449364,26.245776820798675,-5.349836408879123,-16.61422732223048,-3.7203980588894954,-16.10172149941388,-7.9650190544142765,1.3967135732560545,-16.173769797468825,-15.445471294578459,-6.244892657858231,-6.273521792134739,-5.607338717720458,1.9729750899718936,-3.470943087550958,-11.135246430545287,-5.606805463472181,-4.11655527467632,0
0.39049506353747204,0.15990613444832388,1850.199064271924,2184.2160376666393,3675.0815651633525,0.11465731534090909,-163.43000619870693,117.4890779772635,22.721658669298048,26.944648972198085,-6.264284077090064,-15.269730907112432,-3.182890678165629,-13.492230460131134,-7.029896069257029,-0.140468818603227,-15.865593565693274,-13.722561195282765,-5.785925706854659,-5.446412285676488,-5.456111509664594,0.8023900346897644,-3.2378407828195535,-8.834923005185273,-5.289765967040761,-4.95397033927038,1
0.388064349253442,0.10508188376406678,2303.3664258763674,1919.8693838338802,3678.9966930042615,0.15593927556818182,-184.0585239896603,88.4667659641087,-18.527909322294423,35.72161615594601,35.655952167325445,-9.40239638061752,-15.069282630743556,-3.9764067942941903,-13.118247213542498,-4.944263650847803,-6.794782459003121,-14.60482806080986,-11.975600863008673,-3.9132363710148526,-6.409215343059015,-3.3169181100023213,-2.4170689692103973,-3.44246471508645,-1.666913306468741,-3.375154994283747,0
0.3635834709163106,0.13510463084946336,3179.7769980440567,2230.918725252213,5136.158336292614,0.2067538174715909,-171.58890984068987,29.639672306669844,-17.382800398963052,36.52432253278251,15.560125088326949,-4.71046115369526,-10.282932470604386,5.355983408487353,-12.061611356226074,-16.928587189587834,-18.242854926238316,-21.068087811622238,-19.44392756451599,-5.534746575658292,-10.204623933291,-7.560662223898669,-2.1495363182486362,0.3339737267875553,-3.8215136632293056,-6.15215861669128,0
0.3535477850191902,0.1319848340496392,3328.800626049322,1908.137815397569,5057.855779474432,0.23119007457386365,-171.1802710484999,33.54539264778912,-24.753402292970282,31.0379444259973,14.59486243203206,4.2899313776390375,-22.03348107417273,-5.224617268974886,-18.10281682400251,-23.634431894736803,-14.11562500828404,-20.391008338195846,-22.853207401342004,-8.728698954253758,-2.3625373544345045,-4.945491983291644,-8.224395104309302,1.4825986737064192,6.714286837920185,-4.332990090572275,0
0.6644356006955018,0.049147731632478014,4783.067384238692,2655.3617285757773,7715.248801491477,0.4275235262784091,-304.997254088639,6.4219508651523025,-13.153309256389726,10.369057960225943,8.813549313137498,-2.4272585824207344,-9.056004071639107,1.2497762656653597,-4.364396144118114,-7.2213493681943275,-3.7858312021279086,-5.780169541226228,-5.496733876016699,-0.4571282573360591,-2.2239166145086835,-3.3002244176215343,-1.8797417905798313,0.42876698606571667,-0.25878691130907794,-0.41687781185590805,1
0.3628062757778197,0.09866021467768447,2572.5313147881634,2007.7608949111525,4255.988658558239,0.19181685014204544,-208.73581081883802,87.17555127320591,-36.91775245703115,1.998102533553119,17.166812379950287,-8.072896848587819,-11.041045843090625,-6.7853400067554075,-19.31054105499912,-17.634952575447166,-12.732926938155641,-16.983973404675545,-15.829014648266444,-12.989665938401544,-11.42535661951592,-2.4652142827062598,-2.755225670000616,-9.986446832616851,-0.8403289098925185,0.5242475164370805,0
0.36125438675066324,0.0888848956564066,2818.861603095029,2306.2279390563413,4801.904296875,0.18614612926136365,-236.36425981359545,67.11962319738997,-4.7585893729254565,5.285019794629829,9.350546946762215,1.4308473258367314,-0.1939164817113047,-0.267825908920247,-8.005945334753262,-18.141793893780928,-25.706703567444677,-15.971434388331083,-9.407490750903653,-11.873241469719426,-8.42558741522619,-1.1773674557670448,-3.959536324761768,-3.034037104285386,-3.977030683401942,-5.009910708915863,0
0.388976636272337,0.06896336839918406,2924.153866634651,2246.096368259542,4959.243496981534,0.2001065340909091,-237.1670238119652,53.46824161106852,-34.83856845623551,12.256404684970267,29.846304727244874,-2.0794331514736384,-3.6136654133076265,-7.5791650671482165,-25.435122618315003,-18.04576169132596,-11.249149493413539,-14.320191506970394,-17.212852949124322,-9.1115081484316,-7.876182886295381,-3.243206795962232,-0.03128261582236909,-0.9181121218156911,-2.786762965417752,-0.36611990774821684,0
0.5126711478940754,0.05300496011143705,3593.6775120086486,2473.5861805477584,5971.793434836648,0.2904607599431818,-263.54999178538543,43.69011380719529,-15.908421864786511,9.39448280491066,17.040854196550864,0.9051097295803157,1.0177747524612288,-7.977729284555454,-23.290158154064805,-13.374519583257323,-5.291076741723432,-10.405331391274611,-15.599324720441992,-7.1336137459839275,-6.3217789890005545,-2.533556370197299,-0.360981043073669,-3.203460363062811,-4.590914376894152,0.9718688485756104,1
0.3529888584122902,0.2165689498478333,2151.281429941931,1835.8217626288863,3669.942959872159,0.12271395596590909,-93.12822063813415,100.7691288479397,-60.02292534743124,6.815763906214709,7.98440706871522,-16.89717321534641,-3.9073792359384445,-8.90797625817476,-28.567084661138043,-14.00445693855954,-16.154619037209343,-27.40898872996058,-8.890487545729984,-12.841688762611044,-12.850264505692097,4.117281481796703,-12.083443906996747,-1.4229395212311085,7.1420782593319245,-3.2443400422674484,0
0.3602202565161999,0.09790659576560813,2477.2825727737986,1935.7977705931721,3651.346102627841,0.1663818359375,-226.91016277127056,81.40404980215615,-15.485735620878001,-26.499918665852043,-0.18018818194709948,13.3797643804772,-0.33345140937237744,-6.16348478456126,-13.845463156488558,-17.85689301003298,-20.985953170539315,-22.21494249492591,-15.023436851845338,-7.145606653684298,-11.006779478366143,-4.452190522660789,0.8331983439565023,0.4455535644677159,-0.814923241760961,0.4882271904421863,0
0.5044081152544939,0.050269567522297075,3899.931505182681,2561.647329454887,6785.895330255682,0.2806618430397727,-251.55917798008352,26.903420024438674,-9.811960889797005,6.894521067433524,-3.6988028862460087,0.14004974299923612,1.855437389917963,-6.126873665953909,-18.316367431394617,-16.40945681990366,-6.468535806585137,-4.194640292797807,-11.124296945625076,-9.191451932113134,-3.102553593678979,3.5876166500681204,-6.577418939938326,-4.79388976592663,-1.0913347561017444,-1.6358519005533039,0
0.5637074758034695,0.04073360217646166,4260.009782900989,2755.178288824322,7558.154296875,0.3354270241477273,-274.1804269999668,12.711655590804735,-2.2160602700559857,10.694202190114567,-4.113134397824774,3.4044591068887446,1.779552180636369,-8.545948209490582,-14.991506518588581,-11.633873846170774,-5.8792882560672295,-4.5197455919836385,-10.366310347689305,-8.727757517257864,-2.4181219236220093,4.052512712214431,-6.543046203934058,-4.264194294546102,-0.09164817910699986,-0.6132673932854853,1
0.29894376773609294,0.2201624087293315,2116.8137410421255,2049.7076287624654,3697.8382457386365,0.11619984019886363,-202.05963786631074,82.79890182865154,-23.528579572340814,21.70585754281278,13.128100809217853,-1.115800253846109,-0.3893508979293646,7.3187675712002935,-20.774994756960908,-21.55651036394475,-8.208704701128635,-27.841159164938436,-19.847379739452034,-9.603648446081895,-11.60533428525821,-1.4085406152031958,-5.826856926509947,-4.623948578450573,-0.6830228389534195,-3.868010065865505,0
0.5088375825149337,0.08135601331786851,3352.6521280584584,2582.7566367889954,5950.260231711648,0.2586447975852273,-266.5963900346529,52.50359718994455,-12.08712836885574,21.050862222808192,34.35193475023379,1.9139346823333967,-1.8612100101812359,-3.334243287060602,-13.007709265510558,-14.424044126572078,-13.977139187840656,-25.480452771756152,-13.220541641490156,-3.431533978768162,-10.934649077163938,-9.115274989642211,-2.4361552068366055,2.359421388013404,-0.03221580132187258,-2.811022957757793,0
0.6423795516020938,0.04138792946476362,4366.241039097762,2751.3292696609738,7420.146040482955,0.3702059659090909,-321.6236251629399,31.206555455364523,-17.898615297686277,6.855233739791976,15.519551390090214,-7.86245445429216,-9.347321521213644,-1.2868957142637631,-7.294816116796113,-5.274234783520698,-2.1737432655510758,-9.819146263005049,-5.366813963624659,1.5960339185416528,-0.9901379966509204,-7.805688633418614,-5.676990962974971,1.2519290356681974,2.1739075253570124,-2.3885176922049127,0
0.6423502410733444,0.04138793000610764,4366.540801245586,2751.359948673548,7420.635431463068,0.3702059659090909,-321.62639855684154,31.20443429904183,-17.89354007535726,6.859041654719518,15.511530405133982,-7.889183804396932,-9.351848965546724,-1.2866863451415762,-7.295099776366285,-5.272997877043185,-2.1775931199309366,-9.819107810231229,-5.363063521741468,1.587771882465952,-1.005914860590128,-7.815457069331629,-5.681143543196931,1.257475945355779,2.1813367551908995,-2.404059807264091,1
0.3862478649806627,0.11449626299339735,2524.3635135006516,1960.9978935644722,4178.17549272017,0.1658935546875,-179.67193050346918,67.7718357061692,-45.51879594277415,32.49301860904631,37.229839124241714,-13.624355513933592,-15.34390449567812,13.051944071900529,-14.44300653913016,-27.093919933182818,-17.22736871560929,-25.211936805853114,-13.036387948070363,-0.9345800879416014,-15.70430600868835,-13.345113324066915,0.45383813155933095,-2.645274056495819,-9.317856697275438,-1.0064437822737715,0
0.4984555169027438,0.08655634741219508,3462.1960567141664,2523.540907779549,5958.090487393466,0.26545854048295453,-237.22235159624287,55.94319007093849,-26.18432681198575,0.03937497204659608,20.189429593136744,-5.277330705666044,-15.69832289060971,-4.228695279341127,-12.77307274251766,-16.967705826807574,-10.327888074600466,-15.648159240739647,-9.40346887937113,-4.855744791255352,-2.4853621254648663,-2.660530400518203,-4.914162062096451,-0.4622779898625024,-2.2215272359114517,-2.7000985038266236,0
0.3281683111810666,0.07822004400013956,3442.648190629941,2317.8924333764544,5599.122203480114,0.26481489701704547,-238.7580660644195,68.40365242482399,-35.388476962880446,-20.528292485171686,11.723695033284365,-5.781316633960504,6.413274125554015,-2.2761323527866733,-14.452149709284312,-14.325181632075765,-13.47057638702409,-20.07929804952896,-8.293089364145235,0.20216186573220504,-13.710067654454383,-6.699106937928613,1.4495721367971997,-1.8488418894165108,0.4176984593343938,1.75982892428571,0
0.3281721431844404,0.07821379388557577,3443.585969347699,2318.2146060031423,5601.324462890625,0.2663352272727273,-238.7610406703132,68.39781274781787,-35.33435887939042,-20.47156173013379,11.744409827863949,-5.780589265896739,6.38960668654234,-2.3181306245782554,-14.497679208812746,-14.351339682287717,-13.487270328960028,-20.07061137936603,-8.281080029097824,0.18332154150747895,-13.71275649887795,-6.688533623368369,1.4298031169612913,-1.869688473497061,0.3990959978181649,1.753435245328128,1
0.48113867768510965,0.04295027617533343,4798.234819663127,2398.865939352394,7375.366765802557,0.38719593394886365,-286.9827268591823,-6.133052568801795,11.919057505647807,14.065019480205533,-11.252275872424862,10.897553091688945,-12.98672709760993,-9.825714825705978,-1.6947484538088589,5.640636355291634,-2.0369893713607987,-4.674761854313597,-2.1263959152867318,3.1307743247487676,-2.1574351751039362,-0.22138484855240312,-4.098464874084438,-4.22604609962393,1.3605145957023246,-0.22497982729813015,0
0.3183445960557105,0.181984231066056,2227.4129535679153,2372.4730852427197,4798.723255504261,0.09254039417613637,-170.14223999212456,93.44995264402864,-6.973076246978962,28.17421394565947,20.149038330844807,-11.369534144357301,-14.796828058596326,-15.516664603031275,-12.571580208105614,2.508527887244264,-9.11272503278626,-14.468622312703047,-0.3645298746264743,3.2058952881486675,-13.050204671011697,2.6218199135813562,-7.879008339626444,-11.485303303846479,-0.6477652394962103,-0.6990532702752771,0
0.3371899612265656,0.17742488042459834,2071.2356618598606,2167.2131890034757,3916.351318359375,0.10934170809659091,-144.15182211840258,102.25715096626928,-3.0495439793154087,22.601513445424686,19.295637607808462,-2.5783769836995236,-14.391421326227572,-18.256950735935977,-15.553667282457337,0.6768429352303099,-15.918024336613314,-19.91143283792866,-4.243585159167876,2.320708326504978,-10.03121920322606,1.7229048634381814,-5.0422395609294695,-10.940697578047022,-5.074011071041434,-1.1459367001398917,0
0.34090966450853943,0.17713322797582323,2075.3866160698462,2169.2229631388504,3926.3838334517045,0.12371271306818182,-142.76189755220332,102.80056026092092,-2.8622591104664177,22.825092389980327,19.21276933895548,-2.6133596607576113,-14.035917884086347,-17.507856104094884,-15.023140624700842,0.7183814776017375,-15.509283175510411,-19.344456641933377,-4.097910974580397,2.4622611575955826,-9.484971005661832,1.9862600934479204,-4.866476665095863,-10.568160708575022,-4.735421463175834,-0.8032966116762549,1
0.28336765290445104,0.2436769749521792,1377.2955167439898,1801.0700022804137,2571.994295987216,0.05356667258522727,-150.01976647508744,127.81627716843418,0.21781550377666417,17.09778250463187,10.936792114476981,-11.406177726172514,-9.20738724788564,-19.843341178800532,-27.93373299831762,3.907552261828117,-14.005556430594252,-22.54200305564048,2.402199450892778,0.7001881114991478,-18.805620420384813,0.2239223209865311,0.6379514113630769,-10.163974297593429,-6.772453040364565,-0.527073304931385,0
0.3831491340414726,0.1259290217331042,2193.1075957806715,2382.950957018589,4463.735129616477,0.12087180397727272,-222.44829773433915,102.01877875502677,13.366335839711319,23.242334838192047,17.114318355237042,-4.985455449442241,-14.139646163666358,-14.343203262873692,-11.511617619068305,-1.994427601258784,-13.938692776477899,-13.306255860846875,-0.4977039884802588,-2.0308791573193266,-9.309364923570131,0.6824220055352513,-2.794626594974022,-11.934109190248599,-3.696997688710478,-1.10213038427443,0
0.4527315914041844,0.05859630055447434,2451.612775747769,2455.195046657226,4793.095259232955,0.1511563387784091,-235.6772811041568,87.69896104913852,-0.03446634573673086,32.50186901586038,23.525539376634455,-6.3159641021697235,-15.220769815422459,-14.49562396696902,-3.345591622814287,6.071370044560894,-11.19831363415177,-11.409385948062637,4.522298631116197,-0.852589125922804,-5.3548251948402985,2.7177978651332144,-3.2204754193984346,-11.795617773392097,-1.9680356634871552,-0.381184729567115,0
0.45179954825890867,0.05855674925150579,2454.6808069213816,2455.129906478272,4796.276300603693,0.1518221768465909,-235.7572416222457,87.61513621072666,0.0057532935821642435,32.65792305341625,23.692760297092615,-6.219029504883073,-15.268475582568318,-14.649591134991034,-3.447103705465611,6.130590471328498,-11.008672602434906,-11.20663945483776,4.632955953734522,-0.8343862201504405,-5.277277935100713,2.920278684844995,-2.9326927461506958,-11.524087109518682,-1.8149842557007871,-0.3240634544028007,1
